county_fips,lat,lon,pop,has_trial_site,dist_nearest_trial_km,county_site_count,county_trial_count,pop_total,median_hh_income,gini_index,pct_poverty,pct_nhwhite,pct_nhblack,pct_hispanic,pct_no_vehicle,pct_no_internet,pct_unemployed,pct_uninsured,pct_bachelors_plus,places_access2,places_bphigh,places_chd,places_depression,places_diabetes,places_foodinsecu,places_foodstamp,places_ghlth,places_housinsecu,places_lacktrpt,places_lpa,places_mhlth,places_obesity,places_stroke,endo_count,amc_count,has_ctsa,trials_per_100k,endo_per_100k,burden_decile,coverage_residual
02105,58.123876,-135.423534,2365,False,1771.5965483037403,0,0,2329.0,62344.0,0.4693,11.550021468441392,49.72091026191499,0.0,9.875483039931302,26.29757785467128,37.94694348327566,13.98243045387994,19.5,27.5,11.3,33.2,6.5,20.5,10.4,19.7,13.9,21.8,16.0,12.4,24.3,17.8,36.4,3.6,0,0,0,0.0,0.0,3,0.0
02110,58.360173,-134.533023,32255,False,1708.3715934246866,0,0,32108.0,95711.0,0.4037,6.777127195714463,61.83817117229351,1.0340102155226112,7.163323782234957,2.558193132058078,6.068986709687332,4.356526213481219,6.9,40.7,8.7,29.5,5.0,21.5,7.8,11.8,7.7,16.1,10.2,7.8,17.0,15.5,34.5,2.7,0,0,0,0.0,0.0,0,0.0
02122,60.283998,-151.068103,58799,False,556.1742672611934,0,0,59235.0,76272.0,0.454,12.264708364986916,77.98598801384317,0.6313834726090993,4.42812526377986,2.3878281108572907,10.865910952114133,7.200526065831293,12.7,28.0,10.3,30.3,5.5,20.7,7.9,13.4,9.5,17.5,11.2,8.2,20.3,16.2,32.0,2.9,0,0,0,0.0,0.0,0,0.0
02130,55.369105,-131.678418,13948,False,1254.6768540491082,0,0,13910.0,82763.0,0.4376,9.554277498202731,61.88353702372394,0.6398274622573688,5.643421998562186,3.2686781609195403,8.243534482758621,4.012841091492777,9.4,28.5,9.8,30.9,5.3,19.5,8.6,13.5,9.1,18.3,11.6,8.6,21.0,16.0,37.4,2.9,0,0,0,0.0,0.0,0,0.0
02150,57.774607,-152.454785,13101,False,800.7267437086778,0,0,13065.0,91138.0,0.4005,7.860696517412935,45.97780329123613,0.7807118254879449,8.802143130501339,1.970554926387316,7.202718006795017,4.995981784087865,12.9,28.5,10.5,30.2,5.2,17.2,9.3,14.8,8.9,17.7,11.7,8.5,22.8,14.7,31.4,2.9,0,0,0,0.0,0.0,1,0.0
02158,62.076819,-164.34049,8368,False,1319.856059922294,0,0,8372.0,42663.0,0.4451,33.87482083134257,3.129479216435738,0.8361204013377926,0.9077878643096036,59.066523605150216,22.04935622317597,20.797171327547414,14.1,4.6,18.1,41.5,9.6,22.7,18.0,45.8,38.9,39.0,31.6,26.8,38.5,23.5,47.0,6.2,0,0,0,0.0,0.0,9,0.0
02164,58.617154,-156.27339,1476,False,803.2320785322837,0,0,999.0,61607.0,0.3936,15.115115115115117,17.117117117117118,2.2022022022022023,0.1001001001001001,22.392638036809817,24.233128834355828,13.932980599647266,31.5,15.5,12.6,35.0,7.2,20.5,12.6,26.1,19.3,26.0,19.8,15.8,28.7,19.2,38.6,4.3,0,0,0,0.0,0.0,6,0.0
02170,61.607247,-149.432649,107081,False,531.044366632826,0,0,108661.0,86435.0,0.4189,9.948371540847225,76.73682369939537,1.273686051113095,5.589862048020909,1.2598625604479512,7.317383558157292,6.83662335085805,13.3,23.7,9.9,30.4,5.7,22.1,8.3,13.1,9.5,18.1,11.8,8.6,22.5,16.6,37.0,3.0,4,0,0,0.0,3.6811735581303315,0,0.0
02180,64.431631,-165.269108,10046,False,1384.6922680165255,0,0,10018.0,70121.0,0.4439,20.37332800958275,13.88500698742264,0.988221201836694,2.0063885006987423,35.89375448671931,15.218951902368987,16.3560622670467,14.7,18.3,13.5,35.5,7.9,20.1,13.7,31.8,24.2,28.7,22.8,18.6,30.3,20.0,38.8,4.8,0,0,0,0.0,0.0,7,0.0
02185,70.480816,-155.295377,11031,False,671.8036896208397,0,0,10924.0,83472.0,0.443,7.845111680703039,31.27975100695716,1.766752105455877,3.917978762358111,19.326568265682656,31.595940959409592,6.800752423672407,15.0,14.2,11.6,35.3,6.3,17.7,11.0,18.3,10.9,20.6,14.6,11.3,24.1,16.3,41.2,3.5,0,0,0,0.0,0.0,4,0.0
02188,66.897051,-161.582978,7793,False,996.9348156028155,0,0,7682.0,77647.0,0.4208,18.28950794064046,9.593855766727415,1.2366571205415255,2.551418901327779,39.52702702702703,14.02027027027027,15.468549422336327,19.2,15.2,14.2,38.1,7.9,20.3,14.6,32.1,24.1,29.9,24.4,18.9,30.8,20.3,40.9,4.8,0,0,0,0.0,0.0,8,0.0
02195,56.79507,-132.943575,3398,False,1462.0216218371563,0,0,3374.0,77826.0,0.4251,4.534676941315945,54.59395376407824,1.1558980438648487,9.06935388263189,5.342902711323764,14.274322169059012,4.340473506200676,9.6,24.8,10.3,30.2,5.4,19.2,8.5,12.9,8.5,17.1,11.3,8.1,20.4,15.7,30.8,2.9,0,0,0,0.0,0.0,0,0.0
02198,55.59077,-132.668824,5753,False,1359.3843178478503,0,0,5799.0,61779.0,0.425,15.157785825142266,43.73167787549578,0.3793757544404207,4.0696671839972405,4.4987146529562985,24.42159383033419,7.544627820815089,18.9,19.4,11.8,33.2,6.9,21.4,11.0,21.8,16.2,23.9,17.3,13.5,25.1,18.6,37.7,3.9,0,0,0,0.0,0.0,4,0.0
02220,57.062777,-135.335988,8458,False,1697.209665608255,0,0,8462.0,95261.0,0.3721,6.74781375561333,59.89127865752777,0.5672417868116284,7.397778303001655,1.8502457357617808,11.506215669268574,4.631494160289972,12.3,34.2,9.0,30.0,5.0,19.8,8.4,12.1,7.8,15.9,10.7,7.9,18.4,15.2,29.7,2.8,0,0,0,0.0,0.0,0,0.0
02230,59.465893,-135.310551,1240,False,1852.968616626066,0,0,1303.0,79583.0,0.3547,6.216423637759018,76.51573292402149,3.0698388334612434,2.4558710667689945,0.2439024390243902,9.268292682926829,10.996563573883162,9.7,27.8,10.0,29.7,5.1,20.2,7.8,11.9,7.8,16.2,10.5,7.6,19.9,15.6,35.0,2.7,0,0,0,0.0,0.0,0,0.0
02240,63.861551,-144.698751,6808,False,912.208150873963,0,0,6888.0,75378.0,0.4239,13.037166085946572,71.79152148664343,0.8855981416957027,7.128339140534263,3.837368661489264,22.201918684330742,6.343526350032531,16.4,19.8,11.7,32.8,6.2,19.7,9.0,15.4,11.4,20.3,12.8,9.8,25.1,16.7,35.0,3.3,0,0,0,0.0,0.0,1,0.0
02275,56.426145,-132.355422,2127,False,1385.1593639178209,0,0,2134.0,61000.0,0.4125,9.981255857544518,55.6232427366448,0.0468603561387066,5.763823805060919,2.0474137931034484,15.517241379310343,3.436018957345972,16.5,18.0,11.0,31.4,6.0,20.2,9.1,15.9,11.2,20.0,13.4,10.2,22.3,17.4,35.0,3.3,0,0,0,0.0,0.0,1,0.0
02282,59.545059,-139.714907,662,False,1577.7680398206985,0,0,564.0,76875.0,0.2936,9.929078014184396,30.673758865248228,2.127659574468085,6.560283687943262,8.225108225108226,16.017316017316016,1.829268292682927,23.2,10.8,12.6,33.8,6.6,19.3,10.6,19.8,13.2,22.1,16.1,12.2,25.2,17.7,34.6,3.7,0,0,0,0.0,0.0,4,0.0
04007,33.844439,-111.015003,53272,False,121.01311607757076,0,0,53419.0,55242.0,0.4389,18.551451730657632,61.178606862726745,0.6626855613171344,19.23660120930755,3.764198291802413,21.14114642951484,6.910387873383861,9.8,18.1,13.2,29.2,6.0,22.9,10.5,20.6,15.7,21.6,15.9,11.5,24.7,19.0,32.2,3.4,0,0,0,0.0,0.0,4,0.0
04009,32.867145,-109.808107,38533,False,143.56272649011382,0,0,38453.0,64089.0,0.4057,16.201596754479496,50.438197279796114,1.8984214495618028,33.5084388734299,3.220169745381927,15.759693792644368,5.970448619375543,8.5,14.0,16.0,31.3,6.0,20.4,10.9,21.2,15.4,22.9,16.4,11.1,25.5,17.7,36.3,3.4,0,0,0,0.0,0.0,4,0.0
04011,32.985155,-109.259546,9563,False,178.27457213082403,0,0,9483.0,73756.0,0.3756,12.738584836022357,44.74322471791627,1.803226826953496,48.26531688284298,2.0278450363196128,12.923728813559322,3.0161328033668457,2.3,16.7,16.1,28.7,5.0,19.3,10.1,16.5,10.1,19.7,14.0,8.8,23.1,16.1,33.0,2.7,0,0,0,0.0,0.0,3,0.0
04012,33.954185,-114.183775,16557,False,153.3213467555241,0,0,16681.0,46634.0,0.4817,20.59229063005815,56.09975421137821,0.4136442659312991,28.16977399436485,3.31051509370441,25.24969139266076,10.70206874083727,15.2,12.4,18.1,31.0,6.4,21.2,11.5,24.5,18.4,24.8,18.9,12.8,28.1,18.5,36.1,3.6,0,0,0,0.0,0.0,5,0.0
04015,35.034511,-114.262415,213267,False,157.94881598386863,0,0,214229.0,53592.0,0.4622,15.68275070135229,75.48977962834164,1.079218966619832,17.37299805348482,1.340772730616062,11.740167491515097,7.451071137146963,9.1,14.4,14.3,31.0,5.9,21.5,9.7,18.4,14.0,20.3,14.5,9.9,26.6,18.1,33.3,3.3,0,0,0,0.0,0.0,2,0.0
04017,34.862151,-110.205157,106717,False,115.68898775298176,0,0,107110.0,50335.0,0.4536,24.825879936513864,41.90365045280553,0.9410886005041548,11.883110820651666,5.340077199520831,27.773193131904694,9.686329712358235,14.5,17.3,13.6,35.3,6.8,23.3,12.3,26.2,21.1,24.7,19.3,15.3,25.2,20.5,37.9,4.2,0,0,0,0.0,0.0,6,0.0
04021,33.069323,-111.602135,425264,False,67.85183825904203,0,0,433338.0,73313.0,0.4199,10.713115397218798,54.82487111677259,4.368183727252168,31.2333559484744,2.121592184302594,7.275067661231764,6.413831871592379,9.6,21.4,14.0,31.6,5.4,20.6,10.9,18.3,11.6,20.7,14.1,9.4,24.4,17.4,38.7,3.0,2,0,0,0.0,0.4615334911777873,4,0.0
04023,31.439234,-110.945948,47669,False,86.43036047541628,0,0,47838.0,51885.0,0.4635,20.113717128642502,15.05288682637234,0.1651406831389272,83.05531167690957,2.234100054050808,15.008107621163894,9.826589595375722,14.0,23.5,26.5,31.3,5.9,16.6,13.2,27.4,19.8,26.9,21.5,13.2,30.3,15.8,34.8,3.3,0,0,0,0.0,0.0,7,0.0
05001,34.403488,-91.460834,17149,False,67.62248963871713,0,0,17024.0,58695.0,0.4412,16.541353383458645,68.2154605263158,25.72250939849624,3.812265037593985,1.5398688824515931,22.030797377649037,6.543731591753105,6.3,15.8,11.8,39.3,6.5,24.7,12.1,21.9,13.9,24.9,17.5,11.1,33.7,20.9,39.0,3.6,0,0,0,0.0,0.0,6,0.0
05003,33.17959,-91.877908,19062,False,78.96636702736747,0,0,19018.0,44804.0,0.5126,23.08339467872542,67.56756756756756,24.7502366179409,6.120517404564097,3.655824298026133,23.561301084236863,6.023751609672343,8.4,11.6,13.7,42.1,7.3,27.4,14.2,26.5,19.3,29.2,20.1,13.3,39.4,21.9,45.2,4.2,0,0,0,0.0,0.0,8,0.0
05009,36.266608,-93.098769,37373,False,48.80462754672504,0,0,37662.0,52275.0,0.4477,12.928150390313844,93.00355796293346,0.3265891349370718,2.891508682491636,1.7466385446875825,12.292380701291853,4.44104134762634,7.4,16.6,10.0,34.6,6.3,26.9,10.4,16.0,9.2,21.4,12.9,8.6,28.9,20.2,40.8,3.2,0,0,0,0.0,0.0,3,0.0
05011,33.574422,-92.101277,10545,False,73.69727843481375,0,0,10461.0,43688.0,0.4717,15.008125418220056,54.51677659879552,26.020456935283438,16.002294235732723,2.536938946194592,24.254251463618623,5.596168389210991,12.5,12.5,16.1,42.9,7.2,24.3,14.3,27.8,19.6,29.6,21.7,13.8,38.6,20.7,42.6,4.2,0,0,0,0.0,0.0,8,0.0
05013,33.585989,-92.500683,4739,False,88.15404115738171,0,0,4773.0,60237.0,0.3919,12.025979467839932,71.44353655981563,20.762623088204485,4.88162581185837,1.8024032042723632,21.428571428571427,9.126106194690266,8.1,12.5,10.9,38.5,6.1,24.6,11.3,18.2,11.2,22.5,15.0,9.7,31.5,19.7,39.1,3.4,0,0,0,0.0,0.0,5,0.0
05015,36.375744,-93.574712,28260,False,73.04298247538735,0,0,28362.0,56826.0,0.4498,15.263380579648826,73.23884070234821,0.3631619772935618,15.573654890346235,1.4264330368935458,16.280707933433124,3.1308755006948417,12.4,21.4,14.8,37.4,6.8,25.7,11.4,19.8,11.7,24.6,15.7,10.2,34.5,19.7,37.7,3.4,0,0,0,0.0,0.0,5,0.0
05017,33.325951,-91.318357,10208,False,67.73975872236129,0,0,10234.0,36593.0,0.5559,25.58139534883721,38.62614813367208,53.57631424662888,6.13640805159273,4.940119760479042,23.677644710578843,10.895883777239709,9.8,17.6,15.3,46.1,7.4,22.7,16.1,32.2,23.9,31.5,25.0,16.1,39.8,20.7,47.4,4.8,0,0,0,0.0,0.0,8,0.0
05019,34.099325,-93.123962,21446,False,38.0068538750342,0,0,21469.0,48071.0,0.4502,17.7558339931995,67.57650565932275,23.950812799850947,5.086403651776981,1.8730358265241984,18.705216844751728,4.087775512185649,9.3,26.4,11.0,41.6,6.8,26.0,12.9,21.6,14.9,24.9,17.3,11.5,33.1,20.3,43.2,3.8,0,0,0,0.0,0.0,7,0.0
05021,36.370287,-90.366417,14552,False,68.31167957750411,0,0,14537.0,44685.0,0.4523,19.185526587328884,94.11845635275505,0.6741418449473756,0.7979638164683223,1.880257298367145,19.594260267194457,5.576153047604923,8.0,15.4,11.6,36.8,6.9,28.5,11.1,18.6,11.9,24.3,14.2,9.8,33.5,21.1,40.2,3.5,0,0,0,0.0,0.0,5,0.0
05023,35.507218,-92.037753,24711,False,41.8278668743663,0,0,24948.0,52780.0,0.4541,13.90492223825557,92.42424242424242,0.3848003848003848,2.729677729677729,1.3363448146056842,16.55373611895351,6.014586871815366,7.2,17.2,11.0,35.5,6.7,27.3,10.7,17.5,10.9,23.8,13.4,9.3,31.3,20.9,38.0,3.4,0,0,0,0.0,0.0,4,0.0
05025,33.912967,-92.136375,7550,False,37.19853914897468,0,0,7548.0,48913.0,0.4511,13.420773714891364,83.98251192368839,13.142554319024908,0.0,2.297592997811816,23.705324580598106,0.7807196198234895,3.5,15.9,10.8,39.4,6.7,26.3,11.6,18.8,12.5,23.9,15.0,10.2,32.4,20.7,42.2,3.6,0,0,0,0.0,0.0,5,0.0
05029,35.21299,-92.705923,20715,False,35.41222539326503,0,0,20782.0,50282.0,0.4697,20.75353671446444,80.47348667115773,11.019151188528534,4.378789336926186,1.7691759677036334,20.980764663975304,7.06504824151883,7.3,19.1,11.8,40.5,7.1,26.3,12.4,21.6,14.8,25.9,16.5,11.2,34.5,20.9,41.1,3.8,0,0,0,0.0,0.0,6,0.0
05033,35.494096,-94.285922,60133,False,20.95072028561045,0,0,60593.0,56702.0,0.4445,17.526777020447906,81.61338768504612,1.1502978891951217,8.507583384219298,1.1394131362456557,14.469227046764331,5.256709674949271,8.9,20.3,12.1,37.4,6.6,27.1,10.9,18.7,11.1,23.7,14.5,9.7,29.9,20.3,38.7,3.3,0,0,0,0.0,0.0,4,0.0
05035,35.176704,-90.213521,48163,False,36.73190102805254,0,0,47945.0,51860.0,0.4769,19.40765460423402,40.21691521535092,50.06361455834811,2.970069871728022,1.5279496422230592,14.122773981815246,10.436925243102918,8.6,17.6,12.7,44.7,6.9,24.4,14.8,29.6,21.8,29.2,23.7,14.8,38.0,21.0,46.8,4.4,0,0,0,0.0,0.0,8,0.0
05037,35.251667,-90.777424,16833,False,46.20137635452895,0,0,16827.0,48129.0,0.4748,19.950080228204676,72.14595590420159,19.52813929993463,2.1334759612527487,2.8641072516758075,19.028031687995124,8.138801261829652,7.4,16.1,12.7,41.5,7.2,26.4,13.4,24.8,17.7,27.7,19.1,12.7,36.9,21.4,44.8,4.1,0,0,0,0.0,0.0,7,0.0
05039,33.864882,-92.525216,6482,False,67.3940125666188,0,0,6472.0,40085.0,0.4456,11.171199011124845,51.85414091470952,44.08220024721879,1.2669962917181703,2.3591087811271296,29.0956749672346,5.947293447293447,5.4,13.0,11.8,41.3,6.2,23.6,12.7,22.9,14.8,25.1,19.1,11.7,35.0,20.2,42.1,3.8,0,0,0,0.0,0.0,7,0.0
05041,33.768029,-91.415165,11395,False,71.87099463563533,0,0,11285.0,38067.0,0.4552,26.97385910500665,43.61541869738591,47.63845813026141,6.752326096588392,4.475342168151205,24.158157723223983,5.1881280673054455,8.9,13.1,16.8,46.7,8.1,24.5,17.1,36.6,29.1,34.8,27.4,18.2,44.3,22.7,46.6,5.2,0,0,0,0.0,0.0,8,0.0
05043,33.627329,-91.784085,17350,False,73.52131294033474,0,0,17309.0,44968.0,0.4952,20.29579987289849,65.04708533133052,26.72020336241262,4.032584204748974,3.7465644438015335,19.268045710979315,3.221876269121429,4.7,25.0,12.6,41.8,7.1,25.0,13.5,24.6,17.2,26.7,19.2,12.5,35.1,20.7,45.0,4.0,0,0,0,0.0,0.0,7,0.0
05047,35.442155,-93.891039,17097,False,53.36196079721184,0,0,17160.0,47695.0,0.452,19.883449883449885,88.32167832167832,0.5536130536130536,3.613053613053613,2.8038777032065623,22.833706189410886,5.135059088351154,6.7,12.3,12.1,38.5,7.1,28.5,11.7,19.8,13.1,26.2,15.2,10.5,33.5,21.6,39.8,3.7,0,0,0,0.0,0.0,5,0.0
05049,36.375654,-91.766807,12075,False,47.85794100705511,0,0,12183.0,38917.0,0.4215,15.111220553229913,92.89173438397768,0.1887876549289994,0.5745711236969547,3.075313807531381,26.757322175732217,1.6855229739090278,10.6,14.4,12.2,39.6,7.7,28.8,12.4,21.9,15.5,26.9,15.8,11.4,34.5,22.0,39.7,3.9,0,0,0,0.0,0.0,6,0.0
05053,34.311672,-92.412583,17958,False,35.02883663436874,0,0,18022.0,68598.0,0.4555,13.389190988791476,91.19964487848186,2.574631006547553,3.207191210742426,1.166861143523921,15.067094515752624,3.302411873840445,6.1,18.8,9.7,35.2,6.0,26.0,9.8,14.3,8.2,20.4,11.9,7.9,28.0,19.2,36.6,3.0,0,0,0,0.0,0.0,2,0.0
05055,36.071536,-90.522562,45736,False,30.875839493388856,0,0,45954.0,54879.0,0.4283,17.173695434565,90.51660356008182,2.485093789441616,3.118335727031379,0.9300490389493264,11.538244743813763,7.522493275206382,9.1,16.6,11.5,39.3,6.8,28.5,11.0,18.6,11.8,24.5,14.3,9.8,33.9,20.9,42.3,3.5,0,0,0,0.0,0.0,4,0.0
05057,33.698177,-93.620782,20065,False,64.13373809916182,0,0,20037.0,45049.0,0.4728,22.638119478963915,53.27144782153017,30.88785746369217,13.58486799421071,2.093813732154997,18.749150237933375,4.41067457375834,11.3,15.8,14.9,40.5,6.8,23.2,13.6,25.9,17.1,27.3,20.7,12.9,38.0,20.5,45.8,4.0,0,0,0,0.0,0.0,7,0.0
05061,33.981466,-93.908938,12785,False,68.73068904135937,0,0,12779.0,44824.0,0.4513,18.00610376398779,62.59488222865639,21.676187495109165,13.365678065576336,2.14395099540582,21.650076569678408,6.434081346423563,12.4,15.0,13.1,39.0,6.6,25.5,12.5,22.3,14.4,25.4,18.0,11.4,34.4,20.5,39.7,3.7,0,0,0,0.0,0.0,6,0.0
05065,36.1215,-91.911716,13577,False,53.34078712323759,0,0,13748.0,46159.0,0.4908,18.20628455048007,87.78731451847541,1.8111725341867908,2.691300552807681,2.7216494845360826,19.77319587628866,7.476841640935157,6.8,18.9,12.6,39.5,7.6,27.5,12.0,21.3,14.2,27.0,15.7,11.1,34.4,21.2,41.4,3.8,0,0,0,0.0,0.0,6,0.0
05067,35.623062,-91.246504,16755,False,42.56021782226943,0,0,16784.0,41929.0,0.4721,17.61796949475691,75.8758341277407,12.160390848427074,3.1816015252621543,1.0300850228907783,21.762589928057555,10.933494193937566,8.4,11.9,13.7,41.4,7.7,26.9,13.7,26.5,18.5,29.2,19.7,13.2,38.5,21.9,43.9,4.2,0,0,0,0.0,0.0,7,0.0
05071,35.476548,-93.473125,25749,False,99.59490380770086,0,0,25925.0,42470.0,0.4456,20.547733847637417,77.43105110896818,1.3847637415621987,14.41080038572806,1.565814728760481,28.033134660066672,4.745083062822227,8.2,15.0,14.4,38.2,7.2,26.2,12.4,22.1,14.0,26.6,16.5,11.1,35.7,20.6,37.5,3.7,0,0,0,0.0,0.0,6,0.0
05073,33.278875,-93.557713,6308,False,34.60223860717561,0,0,6277.0,40262.0,0.4502,21.15660347299665,57.78238011789071,33.26429823163932,3.5207901863947746,4.20102080879466,26.61955241460542,8.7211576065702,9.3,10.6,15.1,43.9,7.9,26.0,15.3,31.5,24.0,32.2,23.5,15.8,40.4,22.4,46.3,4.7,0,0,0,0.0,0.0,8,0.0
05075,36.070844,-91.064441,16216,False,51.13169413918202,0,0,16258.0,43606.0,0.459,17.16693320211588,92.8958051420839,1.3962356993480134,1.7714356009349244,2.170152539707501,15.662840069193267,6.670500287521564,8.8,12.9,12.1,39.1,7.3,28.5,12.0,20.6,14.1,26.5,15.6,10.9,34.8,21.9,44.1,3.8,0,0,0,0.0,0.0,6,0.0
05077,34.787429,-90.769631,8600,False,92.49604935055208,0,0,8666.0,33801.0,0.5628,22.663281790906996,40.64158781444726,55.100392337872144,2.9194553427186705,8.004640371229698,22.46713070378964,14.314720812182742,7.6,7.7,16.0,47.8,8.2,21.9,17.1,34.6,26.4,33.6,26.1,17.3,41.2,21.2,47.0,5.2,0,0,0,0.0,0.0,8,0.0
05079,33.973433,-91.745899,12941,False,44.178408654794026,0,0,13016.0,50526.0,0.4713,11.378303626306083,62.838045482483096,29.840196681007992,4.463736939151813,2.4274718768502077,31.88277087033748,3.983957219251337,8.2,8.1,14.7,42.9,7.4,21.9,13.5,24.7,16.0,27.8,19.2,12.6,36.1,19.5,42.8,4.1,0,0,0,0.0,0.0,7,0.0
05081,33.700349,-94.198663,12026,False,29.32708596931193,0,0,12024.0,58627.0,0.4101,11.593479707252165,71.68995342648037,18.61277445109781,4.008649367930805,1.7955217574989435,22.07435572454584,7.953301714702663,4.9,15.9,11.4,39.7,6.7,26.0,12.4,22.1,14.8,24.7,17.1,11.3,34.6,20.7,41.3,3.8,0,0,0,0.0,0.0,6,0.0
05083,35.227664,-93.768311,21131,False,65.9945498491128,0,0,21247.0,51131.0,0.4486,14.289076104861865,88.61486327481526,1.5813997270202853,3.1627994540405706,1.8441403926234383,21.046995835812016,5.515905383360522,6.7,14.3,11.3,38.2,6.7,27.3,11.3,18.4,11.6,24.0,14.1,9.8,31.7,20.6,37.7,3.5,0,0,0,0.0,0.0,5,0.0
05087,36.062896,-93.757685,16521,False,46.25308474003318,0,0,16737.0,51514.0,0.4553,16.317141662185577,75.76029156957638,0.0477982912110892,6.309374439863775,1.248,14.736,4.79276360199811,10.4,12.3,13.1,38.4,6.9,26.9,11.3,20.1,12.3,25.5,15.2,10.3,33.4,21.0,40.6,3.5,0,0,0,0.0,0.0,5,0.0
05091,33.402394,-93.987198,42600,False,24.0565023365592,0,0,42682.0,47613.0,0.482,19.90534651609578,67.03997001077738,25.18626118738578,3.760367367977133,1.7714177646094686,14.0011347160058,7.687043795620438,10.2,15.6,12.6,40.8,7.0,25.3,13.1,24.7,17.3,26.9,19.0,12.5,36.6,21.2,38.0,4.0,0,0,0,0.0,0.0,7,0.0
05093,35.843368,-90.001606,40685,False,67.35868396057458,0,0,40361.0,50012.0,0.4905,21.3052203860162,56.51743019251258,34.7241148633582,4.732291073065583,1.57947350883039,13.88870376541153,9.811521104327053,8.3,14.8,12.9,43.4,7.0,25.4,13.4,26.0,18.2,27.8,20.3,13.1,35.8,21.0,46.7,4.1,0,0,0,0.0,0.0,7,0.0
05095,34.777063,-91.221516,6799,False,80.07224734332223,0,0,6787.0,41786.0,0.4721,23.45660822160012,53.86768822749374,43.5243848533962,0.0,1.9815994338287333,24.13305024769993,10.98310291858679,8.7,14.2,13.3,43.8,7.1,24.8,14.3,27.5,20.1,28.9,21.6,14.1,36.8,21.5,43.7,4.3,0,0,0,0.0,0.0,8,0.0
05097,34.514568,-93.622447,8484,False,60.24424235624453,0,0,8555.0,47103.0,0.4501,17.849210987726476,89.81881940385739,0.7130333138515488,4.850964348334308,1.8110894399554196,20.451379214265813,7.250927776191835,11.7,16.4,12.0,37.4,7.1,27.8,11.4,19.4,12.5,24.8,14.6,10.3,32.6,21.2,41.1,3.6,0,0,0,0.0,0.0,5,0.0
05099,33.725543,-93.359433,8310,False,53.38305637300127,0,0,8292.0,43421.0,0.4286,27.110467920887604,62.73516642547033,33.743367100820066,1.471297636275929,2.1876981610653137,31.67406467977172,7.776463630987581,4.9,10.9,13.3,43.7,7.4,25.8,14.2,27.6,20.4,29.0,21.3,14.0,38.3,21.9,44.1,4.4,0,0,0,0.0,0.0,8,0.0
05101,35.982591,-93.165658,7225,False,65.45918280042257,0,0,7243.0,50699.0,0.4184,11.238437111694047,92.0060748308712,0.1380643379814994,1.822449261355792,0.7228915662650602,21.824440619621345,3.738008600727754,6.1,14.8,11.0,37.7,6.8,27.2,10.9,17.4,10.7,23.6,13.5,9.4,31.1,20.8,38.7,3.4,0,0,0,0.0,0.0,4,0.0
05103,33.573847,-92.838686,22650,False,57.364270797849,0,0,22606.0,47348.0,0.4365,18.711846412456868,54.423604352826686,40.98911793329204,2.6674334247544897,5.993616266698191,15.687433502778106,6.478935210647894,6.5,15.0,11.9,42.7,6.9,24.6,13.9,25.6,17.9,27.2,20.3,13.0,35.8,21.2,43.4,4.1,0,0,0,0.0,0.0,8,0.0
05105,34.998711,-92.777667,10019,False,42.99802877236846,0,0,10055.0,53980.0,0.4202,15.176529090004973,90.51218299353556,2.327200397812034,3.30183988065639,1.4625228519195612,19.665709062418387,4.572564612326044,5.3,15.2,11.0,36.7,6.6,26.7,10.8,17.6,11.0,23.2,13.7,9.4,32.0,20.3,38.6,3.4,0,0,0,0.0,0.0,4,0.0
05107,34.530919,-90.703802,16568,False,84.71207004491075,0,0,16373.0,37458.0,0.499,30.20826971233128,33.7751175716118,61.86404446344592,2.162096133878947,1.019417475728155,21.990291262135923,13.213578931344191,7.6,15.2,14.3,49.0,7.8,24.0,17.2,36.0,29.6,33.7,27.6,18.4,41.9,22.4,48.6,5.2,0,0,0,0.0,0.0,8,0.0
05109,34.186355,-93.626194,10171,False,70.28681289779041,0,0,10205.0,49248.0,0.4871,17.099461048505635,85.19353258206762,4.164625183733464,6.800587947084763,1.372597953581233,20.51410032443224,3.079379562043796,10.2,18.5,12.0,38.0,6.8,27.1,11.4,19.2,12.0,24.4,15.0,10.1,32.4,20.4,38.2,3.5,0,0,0,0.0,0.0,5,0.0
05113,34.522847,-94.25793,19221,False,89.14977368071068,0,0,19384.0,48449.0,0.4974,17.504127115146513,87.14403631861329,0.1289723483285183,6.644655385885266,3.1359336529739537,19.15252040948555,9.003672550645659,9.5,16.3,12.5,37.2,7.1,26.8,11.8,20.1,13.1,25.1,15.1,10.7,33.5,21.1,40.2,3.6,0,0,0,0.0,0.0,6,0.0
05115,35.309054,-93.096833,63381,False,80.06854816925728,0,0,63475.0,51678.0,0.47,16.9011421819614,82.32847577786531,2.361559669161087,9.93304450571091,1.2751224455328491,13.211450768451275,4.752738599377034,8.5,23.9,12.5,36.3,6.7,25.1,11.4,19.1,11.8,24.4,14.8,9.9,33.2,20.0,45.3,3.4,0,0,0,0.0,0.0,5,0.0
05117,34.863817,-91.540516,8282,False,48.55324280083901,0,0,8217.0,47045.0,0.4447,9.69940367530729,84.17914080564682,10.539126201776805,2.08105147864184,1.9613759806879905,26.07121303560652,4.083825900053735,7.2,16.0,11.3,38.6,6.6,25.8,11.3,18.9,12.1,23.9,14.7,10.0,32.1,20.4,40.5,3.5,0,0,0,0.0,0.0,5,0.0
