county_fips,lat,lon,pop,has_trial_site,dist_nearest_trial_km
13131,30.881836,-84.212447,26236,False,29.44078746613598
13133,33.535248,-83.179388,18915,False,29.58919408280307
13137,34.565656,-83.541387,46031,False,47.38321915790217
13141,33.254841,-83.01325,8735,False,36.54686566568706
13143,33.760719,-85.184723,29919,False,21.833389158068726
13145,32.69754,-84.894283,34668,False,22.778122588855755
13149,33.307964,-85.116748,11412,False,36.06240949888986
13155,31.604345,-83.27986,9666,False,67.38035419953005
13157,34.129495,-83.599045,75907,False,31.717596286598265
13159,33.358288,-83.726512,14588,False,43.6943121779236
13161,31.847814,-82.600257,14779,False,45.528815165621154
13163,33.06898,-82.408116,15709,False,42.48483291374331
13165,32.789871,-81.947165,8674,False,45.896253192717055
13167,32.699439,-82.684511,9189,False,31.147002247920952
13169,32.961196,-83.550237,28347,False,45.74479273896777
13173,31.037307,-83.097639,9877,False,28.37400335647803
13175,32.517494,-82.925405,49570,False,52.40482797664199
13177,31.680634,-84.177116,33163,False,11.859060945895122
13181,33.780601,-82.445454,7690,False,35.78957901612178
13183,31.775868,-81.731661,16168,False,18.102186651194106
13187,34.524477,-83.988151,33488,False,18.753166324504733
13191,31.480147,-81.405656,10975,False,32.13584660602593
13193,32.324124,-84.039478,12082,False,38.06472292755496
13195,34.101336,-83.240303,30120,False,41.66735594211603
13197,32.382601,-84.524649,7498,False,46.677791984351614
13199,33.016626,-84.675396,20613,False,40.698125531335215
13201,31.160435,-84.738302,6000,False,35.44038211364981
13205,31.218188,-84.171176,21755,False,39.58083499905509
13207,33.037037,-83.909101,27957,False,27.77398239099281
13209,32.173336,-82.52948,8610,False,17.9317362250186
13211,33.600047,-83.485701,20097,False,35.36576398730127
13213,34.781729,-84.79164,39973,False,19.467021581631176
13217,33.570575,-83.898026,112483,False,15.65053259081419
13219,33.876988,-83.464103,41799,False,61.01141956260388
13221,33.918851,-83.147433,14825,False,52.62551983422407
13223,33.913898,-84.814237,168661,False,22.797044195951425
13227,34.455831,-84.436004,33216,False,25.01069373656926
13229,31.313022,-82.242367,19716,False,18.412540295877434
13231,33.10478,-84.366582,18889,False,23.70542783556347
13233,34.010871,-85.174625,42853,False,27.299015547717737
13235,32.273393,-83.478958,9855,False,38.455340533310086
13239,31.859563,-85.078114,2235,False,72.6481272413926
13241,34.879707,-83.407047,16883,False,48.93514162135763
13243,31.758591,-84.758082,6425,False,68.40501166071465
13245,33.427932,-82.051886,206607,False,16.776631979448105
13249,32.241832,-84.306635,4547,False,66.22745700309349
13251,32.722235,-81.629825,14067,False,37.17494555582131
13253,30.967903,-84.866698,9147,False,34.116145575670174
13255,33.258944,-84.271569,67306,False,23.398851520024582
13257,34.558402,-83.289701,26784,False,36.02876759472611
13259,32.068608,-84.758019,5314,False,51.14570657335974
13261,32.061409,-84.222402,29616,False,50.95782961790517
13263,32.700716,-84.58298,5733,False,44.71833346521831
13265,33.568965,-82.886099,1559,False,47.978672275170716
13267,32.036453,-82.058473,22842,False,38.266891137737126
13269,32.559079,-84.209743,7816,False,43.15932494395081
13271,32.019316,-82.894969,12477,False,61.36884511480028
13273,31.77202,-84.429026,9185,False,36.138682878940365
13277,31.455071,-83.513873,41344,False,62.31526527618322
13281,34.940026,-83.782885,12493,False,25.63971786898528
13283,32.387282,-82.589236,6406,False,33.2417487888354
13285,33.038124,-85.029721,69426,False,50.134599506036146
13287,31.70277,-83.638274,9006,False,31.513653506028817
13289,32.702269,-83.416707,8022,False,31.379262747718204
13293,32.90722,-84.325253,27700,False,27.35006259164961
13295,34.838709,-85.293092,67654,False,30.122577731203574
13297,33.795968,-83.785302,96673,False,31.131452770795534
13301,33.406673,-82.661562,5215,False,22.236251805035835
13305,31.61057,-81.916558,30144,False,44.815398391478396
13307,32.05245,-84.561824,2348,False,63.99101642180647
13309,32.147523,-82.756158,7471,False,43.29249342746791
13311,34.599638,-83.743731,28003,False,38.50002401726039
13315,31.975538,-83.409194,8766,False,41.11821974817115
13317,33.757224,-82.752748,9565,False,45.74816522265557
13319,32.843967,-83.239243,8877,False,53.265785016054316
13321,31.545333,-83.85916,20784,False,34.84510084137378
15001,19.672735,-155.428067,200629,False,177.50553581858836
15005,21.189607,-156.982059,82,False,65.49493136709114
16003,44.843883,-116.383254,4379,False,137.19070725495743
16007,42.307481,-111.34121,6372,False,83.53863674795579
16009,47.273057,-116.644633,9530,False,56.027847261959096
16013,43.548124,-114.299016,24272,False,220.12373598607994
16015,43.90651,-115.985316,7610,False,48.995605090691534
16021,48.710599,-116.302645,12056,False,64.07661620235496
16023,43.697316,-113.30219,2574,False,118.65489698632035
16025,43.352907,-114.754454,1077,False,175.69810903992226
16029,42.646162,-111.652123,7027,False,89.5161168765333
16031,42.487358,-113.747762,24655,False,153.1395527307231
16033,44.194725,-112.262134,790,False,66.74604669600095
16035,46.489093,-116.190755,8734,False,85.31591761393065
16037,44.280306,-114.096283,4275,False,227.345521721131
16039,43.117658,-115.685056,28666,False,88.88344541973764
16041,42.098212,-111.871828,14194,False,39.39021762227916
16043,44.012878,-111.616883,13388,False,29.173635534774423
16045,43.883064,-116.507732,19123,False,32.79318613292933
16047,42.853491,-114.750399,15598,False,193.16075128364744
16049,45.972026,-116.105519,16541,False,105.17829027833783
16051,43.68709,-111.959043,30891,False,21.73806870221741
16053,42.699506,-114.464966,24237,False,227.6249035043828
16057,46.742589,-116.934836,39517,False,38.81492707634389
16059,45.130443,-113.86099,7974,False,194.86579505675084
16061,46.237559,-116.264039,3533,False,78.45985193828247
16063,42.971703,-114.333319,5127,False,212.4797381642279
16067,42.611171,-113.712634,21613,False,146.05682498773365
16071,42.18223,-112.295487,4564,False,70.19549277895044
16073,43.393385,-116.704658,11913,False,25.921271464690374
16075,44.019562,-116.893339,25386,False,54.21169699049566
16077,42.774583,-112.827325,7878,False,45.99630249218812
16081,43.692414,-111.122065,11630,False,76.0180761469271
16083,42.56026,-114.499626,90046,False,233.1169843530659
16085,44.766234,-116.074739,11746,False,131.04417786436622
16087,44.29827,-116.92098,10500,False,83.05285950186843
17003,37.152943,-89.294878,5240,False,41.423136768484454
17005,38.884765,-89.432041,16725,False,60.11489754108773
17009,39.966021,-90.747509,6244,False,64.52770192945145
17011,41.382406,-89.420549,33244,False,63.2370445806332
17013,39.122999,-90.638209,4437,False,35.853388471137286
17015,42.067256,-89.969163,15702,False,35.53124230580727
17017,39.98041,-90.320947,13042,False,64.65977354549817
17021,39.525376,-89.254079,34032,False,52.27655109151836
17023,39.351511,-87.796198,15455,False,47.09479522607827
17025,38.715726,-88.49181,13288,False,115.3211471901558
17027,38.588708,-89.485747,36899,False,56.276068202669066
17029,39.487996,-88.264625,46863,False,71.10699223899314
17033,39.004797,-87.750005,18679,False,47.23518746446144
17035,39.275024,-88.280686,10450,False,94.84697128410997
17037,41.927566,-88.726804,100420,False,43.094835021076
17039,40.170876,-88.911355,15516,False,36.21620421618579
17041,39.766979,-88.280371,19740,False,40.313280312388926
17045,39.636396,-87.713766,16866,False,41.27501248987312
17047,38.401606,-88.041233,6245,False,70.71244054002109
17049,39.095854,-88.573292,34668,False,120.60528579467555
17051,38.995881,-89.033955,21488,False,96.24768606883751
17053,40.521655,-88.219432,13534,False,43.94045939520876
17055,37.963987,-88.953694,37804,False,95.80296556905168
17059,37.772903,-88.239193,4946,False,68.88098447350616
17061,39.368918,-90.371192,11985,False,33.159859615985425
17063,41.34999,-88.344624,52533,False,39.82566696325051
17065,38.091614,-88.558979,7993,False,112.7167740833273
17067,40.425023,-91.202357,17620,False,55.28071971437965
17069,37.478271,-88.295955,3649,False,61.83804247081058
17071,40.824767,-90.944727,6387,False,88.74147173593218
17073,41.350891,-90.1358,49284,False,43.577158528984924
17077,37.750199,-89.277101,52974,False,57.27229105337894
17079,39.003923,-88.162638,9287,False,85.68367126664853
17081,38.311195,-88.911598,37113,False,103.65824082749616
17085,42.411305,-90.308466,22035,False,51.2691358453006
17087,37.470122,-88.876484,13308,False,53.146592885693
17091,41.150459,-87.851699,107502,False,43.191658632829686
17093,41.66076,-88.375603,131869,False,30.098489135536585
17095,40.937986,-90.327754,49967,False,51.59604248627513
17099,41.354304,-88.895139,109658,False,89.15870700685055
17101,38.718154,-87.745966,15280,False,32.44039389286728
17103,41.812143,-89.401894,34145,False,47.19454289153894
17105,40.90184,-88.576241,35815,False,61.81537805147838
17107,40.141565,-89.361411,27987,False,52.55240911312569
17109,40.469965,-90.667814,27238,False,61.59763660132499
17115,39.850646,-88.946554,103998,False,71.51988551616844
17121,38.590624,-89.016141,37729,False,106.06337121520812
17123,41.043266,-89.316199,11742,False,48.82080336484959
17125,40.286175,-89.899393,13086,False,35.87921701087937
17127,37.18088,-88.717761,14169,False,16.463740471164556
17129,39.996935,-89.799159,12297,False,29.798288135761542
17131,41.214503,-90.686612,15699,False,36.762791261791826
17133,38.362245,-90.171982,34962,False,28.912747054361652
17135,39.198374,-89.507428,28288,False,41.111354821548254
17137,39.717059,-90.22838,32915,False,64.05262445394565
17139,39.631716,-88.612657,14526,False,69.14570502941902
17141,42.028664,-89.25403,51788,False,37.82006584823023
17145,38.057689,-89.3224,20945,False,54.19145615606961
17147,40.008986,-88.581901,16673,False,40.58581637270348
17149,39.621897,-90.861323,14739,False,62.987842063940136
17151,37.400771,-88.555783,3763,False,40.45790627351049
17153,37.198544,-89.130564,5193,False,55.84222729533916
17155,41.230538,-89.2681,5637,False,67.8542958287055
17159,38.725443,-88.08785,15813,False,70.44836440575038
17165,37.753419,-88.538134,23768,False,79.27416305740813
17169,40.130099,-90.568789,6902,False,66.74436492508667
17171,39.645952,-90.461992,4949,False,65.41203685390568
17173,39.399379,-88.800594,20990,False,102.36397166844449
17175,41.098391,-89.791981,5400,False,42.6046253577947
17177,42.324957,-89.643639,44630,False,63.66630279214245
17181,37.469028,-89.234288,17244,False,43.40615196074683
17183,40.151056,-87.655499,74188,False,64.65593672726699
17185,38.431889,-87.788862,11361,False,47.5789425801253
17187,40.890671,-90.636753,16835,False,68.19800282529967
17189,38.360726,-89.395405,13761,False,56.83392735193466
17191,38.408213,-88.421765,16179,False,107.16042373055231
17193,38.088921,-88.196465,13877,False,72.63120851691578
17199,37.754392,-88.976636,67153,False,83.02931740671777
17203,40.76916,-89.29163,38467,False,32.193564368921635
18005,39.215015,-85.905294,82208,False,44.514999535543254
18007,40.576258,-87.291866,8719,False,48.31218244895505
18009,40.468109,-85.345621,12112,False,29.915756992432684
18011,40.004643,-86.383249,70812,False,25.926537437255988
18013,39.236665,-86.208688,15475,False,36.98994500647476
18015,40.579184,-86.601213,20306,False,36.44178757574662
18017,40.747129,-86.338974,37870,False,60.677693796326835
18021,39.469332,-87.123964,26466,False,29.255581233942614
18023,40.297795,-86.513556,33190,False,43.64278025235513
18025,38.315739,-86.422116,10526,False,62.74344261047566
18027,38.697526,-87.096158,33381,False,39.883220244728676
18029,39.14676,-84.920533,50679,False,32.331989944231566
18031,39.320693,-85.493081,26472,False,66.51707984709617
18033,41.377157,-85.034535,43265,False,32.33767683727618
18037,38.35868,-86.915674,43637,False,62.34802610106913
18041,39.64037,-85.147252,23398,False,31.5715715777126
18045,40.14941,-87.274375,16479,False,52.463237331742576
18047,39.398519,-85.070967,22785,False,51.29326429305209
18049,41.059339,-86.217151,20480,False,48.84516311614096
18051,38.305848,-87.549447,33011,False,34.20523175818495
18053,40.525256,-85.644184,66674,False,40.83239148115929
18055,39.052523,-86.994152,30803,False,52.107662989672995
18061,38.234174,-86.098168,39654,False,28.455548119167684
18065,39.928844,-85.403738,48914,False,30.733971517789524
18067,40.470296,-86.133562,83658,False,52.80675826163973
18071,38.928711,-85.936294,46428,False,65.77153234688262
18073,41.082454,-87.150606,32918,False,48.258472128224476
18075,40.430767,-85.028696,20478,False,36.96597229925793
18077,38.758699,-85.433151,33147,False,54.25636048380247
18079,39.005508,-85.649705,27613,False,70.8869459032905
18087,41.632874,-85.467264,40446,False,48.75294728525921
18093,38.847818,-86.495942,45011,False,35.28584039103001
18097,39.788896,-86.136268,977203,False,25.2071267574668
18099,41.347653,-86.272256,46095,False,36.900753314620935
18101,38.679659,-86.850513,9812,False,63.89855316347841
18103,40.729384,-86.076111,35962,False,33.34050947590712
18107,40.034526,-86.90058,37936,False,42.74493023428267
18109,39.512934,-86.399124,71780,False,28.964891367461632
18111,40.999168,-87.38049,13830,False,57.333771925967135
18113,41.415849,-85.388959,47457,False,45.682147326894736
18115,38.954376,-84.909987,5940,False,25.909422769417255
18117,38.562253,-86.495955,19867,False,66.8874629706004
18119,39.314578,-86.798175,21321,False,33.46781835779727
18121,39.757908,-87.225163,16156,False,37.64925001793229
18123,38.008616,-86.705505,19170,False,52.15363514208114
18125,38.427019,-87.233088,12250,False,39.04677762540598
18129,38.012717,-87.819868,25222,False,30.095222008138208
18131,41.051366,-86.684796,12514,False,65.66973720600825
18133,39.646449,-86.834304,36726,False,49.12386697716069
18135,40.169491,-84.996903,24502,False,36.664693576937395
18137,39.160663,-85.219308,28995,False,63.18025253585945
18139,39.62209,-85.475672,16752,False,44.836941080135404
18143,38.697942,-85.764092,24384,False,36.25615319748687
18145,39.535011,-85.790065,45055,False,31.46979251969825
18147,38.019216,-87.009078,19810,False,31.698546655188387
18149,41.281734,-86.632742,23371,False,42.77739430300981
18151,41.650003,-85.010961,34435,False,50.55426307977382
18153,39.103793,-87.393185,20817,False,39.665241881002686
18155,38.816976,-85.023673,9737,False,42.63363952355123
18159,40.307543,-86.051278,15359,False,34.03704946839907
18161,39.618364,-84.919464,7087,False,25.22216431285941
18165,39.759924,-87.439022,15439,False,33.79962140465749
18171,40.312721,-87.325412,8440,False,50.15770931332035
18175,38.573362,-86.084553,28182,False,37.61681863103941
18179,40.770773,-85.192988,28180,False,28.859603533441142
18181,40.753581,-86.809953,24688,False,38.20899057427609
18183,41.16305,-85.478007,34191,False,32.614466895093656
19001,41.347726,-94.478337,7496,False,98.37818870787963
19003,41.007205,-94.708824,3704,False,124.36212302402129
19005,43.252971,-91.42476,14061,False,71.74724310342346
19007,40.741265,-92.864741,12317,False,106.67224799248709
19009,41.675888,-94.925428,5674,False,106.19650575792129
19011,42.063318,-92.013283,25575,False,61.98670742803327
19015,42.026222,-93.892211,26715,False,31.942418159151888
19017,42.740346,-92.380697,24988,False,27.83181558670973
19019,42.48513,-91.901131,20565,False,52.33793772023517
19021,42.676707,-95.184296,20823,False,156.55495843921247
19023,42.701602,-92.758281,14334,False,48.98425403756332
19025,42.39777,-94.623179,9927,False,120.56593922317452
19027,42.039462,-94.867701,20760,False,133.2900836231344
19029,41.366511,-94.977692,13127,False,91.27940835395127
19031,41.756011,-91.140408,18505,False,47.48625579600934
19033,43.135216,-93.246108,43127,False,60.052362492505466
19035,42.751225,-95.591928,11658,False,111.50132765702038
19037,43.038731,-92.342847,12012,False,61.077934499537946
19039,41.034767,-93.783479,9748,False,68.18294238678159
19041,43.127358,-95.159344,16384,False,166.8801581632923
19043,42.860684,-91.321147,17043,False,74.38187899501494
19045,41.852141,-90.341168,46460,False,40.35150494185373
19047,42.026692,-95.357436,16525,False,96.31876663633757
19049,41.630722,-93.900543,99678,False,28.952725531591533
19051,40.762546,-92.418316,9110,False,125.05030158915974
19053,40.7123,-93.817156,7645,False,104.02977484974711
19055,42.48163,-91.383936,17488,False,69.14424621393351
19057,40.83528,-91.143256,38910,False,101.2148730207567
19059,43.38895,-95.134559,17703,False,151.42371672000988
19063,43.395995,-94.75827,9388,False,118.07448215065412
19065,42.821543,-91.855739,19509,False,68.19179525099838
19067,43.075228,-92.751434,15627,False,77.54832855723822
19069,42.754609,-93.239282,10019,False,90.73453667159582
19071,40.753741,-95.616798,6605,False,61.576568621700936
19073,42.029106,-94.379863,8771,False,86.16774964304301
19075,42.38048,-92.747282,12329,False,43.49900287422353
19077,41.665841,-94.427696,10623,False,87.65526479778055
19079,42.406603,-93.767427,15039,False,46.104955228492756
19081,43.092315,-93.702667,10795,False,73.90096060978424
19083,42.436346,-93.217038,16878,False,62.859183617925886
19085,41.662599,-95.804583,14582,False,42.732533606589605
19087,40.977985,-91.536884,20482,False,78.50611776273524
19089,43.361965,-92.229351,9469,False,78.62073975881358
19091,42.746569,-94.216619,9597,False,105.17257718254781
19093,42.393275,-95.505465,7005,False,125.00557593961355
19095,41.701018,-92.039155,16662,False,53.173062019826105
19097,42.141479,-90.567662,19485,False,44.69139076391438
19101,41.012603,-91.965861,15663,False,87.12370566038194
19105,42.138136,-91.200472,20646,False,62.71643710538734
19107,41.324433,-92.175248,10033,False,79.09332683233859
19109,43.143301,-94.221432,14828,False,111.69682281853918
19111,40.560697,-91.397062,33555,False,69.0259676594474
19113,42.008474,-91.648394,230299,False,37.402138565653004
19115,41.225335,-91.262686,10837,False,60.81762443336935
19117,41.022123,-93.312466,8634,False,76.88378342906714
19119,43.385476,-96.227291,11934,False,59.26701677177211
19121,41.348667,-93.98679,16548,False,49.708329234183346
19123,41.311761,-92.642105,22190,False,62.75402371575994
19125,41.357267,-93.041728,33414,False,35.82311750872378
19127,42.030436,-92.938199,40105,False,41.890054636309216
19129,41.050907,-95.693715,14484,False,27.642847364297968
19131,43.334549,-92.806056,10565,False,71.75587131111138
19133,42.062617,-95.988925,8751,False,89.02256585347762
19135,41.03376,-92.825189,7577,False,76.6971596100402
19137,41.009252,-95.169693,10330,False,75.58289534385747
19139,41.465515,-91.077753,43235,False,58.32594391263121
19141,43.129233,-95.69531,14182,False,111.4924023058366
19143,43.387203,-95.680981,6192,False,118.35170463846617
19145,40.746972,-95.18734,15211,False,89.67021098772867
19147,43.101085,-94.688525,8996,False,138.34367806968842
19149,42.748026,-96.20304,25698,False,43.91202612502356
19151,42.744041,-94.706993,7078,False,146.31044049254484
19157,41.712451,-92.624939,18662,False,49.795709365641606
19159,40.737978,-94.237097,4663,False,119.43799785412017
19161,42.37525,-95.089609,9814,False,144.93500096635162
19165,41.662625,-95.32328,11746,False,67.5484815743592
19167,43.080798,-96.167993,35872,False,64.81844877862287
19171,42.062414,-92.544134,17135,False,51.28356611275767
19173,40.753586,-94.679839,5896,False,136.93232089888934
19175,41.054759,-94.318334,12138,False,98.95286466863375
19177,40.744224,-91.942474,7203,False,112.24154109316716
19179,41.01642,-92.418899,35437,False,103.33209520053931
19181,41.40685,-93.595647,52403,False,25.407670957227346
19183,41.365129,-91.69418,22565,False,38.370843624611496
19185,40.733313,-93.304108,6497,False,106.58013743647822
19187,42.481229,-94.179496,36999,False,81.56963619698796
19189,43.341507,-93.663913,10679,False,49.047482079135996
19191,43.281109,-91.813207,20070,False,93.13370820670491
19193,42.483312,-96.345995,105941,False,35.11208460631612
19195,43.369396,-93.250437,7443,False,34.88781674158799
19197,42.732976,-93.756305,12943,False,80.487928987529
20001,37.896944,-95.369306,12526,False,91.22779662588347
20003,38.251802,-95.263224,7836,False,94.77937841319836
20005,39.555375,-95.179193,16348,False,43.181732160726085
20007,37.211912,-98.557723,4228,False,51.831405066319746
20009,38.396456,-98.75829,25493,False,83.6370315350194
20011,37.845974,-94.749672,14360,False,86.60237511189305
20013,39.805025,-95.551801,9508,False,87.35489312126201
20017,38.358225,-96.558338,2572,False,85.71317754632193
20019,37.115752,-96.228059,3379,False,53.841941842007074
20021,37.114832,-94.751725,19362,False,34.24283910335963
20023,39.769323,-101.738091,2616,False,136.39577949912163
20025,37.295814,-99.886429,1991,False,134.25304559926414
20027,39.354338,-97.122448,8117,False,57.435166672701655
20029,39.53486,-97.635801,9032,False,117.94077548195364
20031,38.249077,-95.741609,8360,False,87.4547796785485
20033,37.233664,-99.373213,1689,False,84.82836152255688
20035,37.17461,-96.99836,34549,False,61.24605610677671
20037,37.438265,-94.729385,38972,False,46.736397220592934
20039,39.804239,-100.484373,2764,False,46.33148818021031
20041,38.886002,-97.152074,18402,False,66.92588380418991
20043,39.787452,-95.071424,7510,False,62.66310453562415
20045,38.942493,-95.254186,118785,False,46.177412251528594
20047,37.913198,-99.352782,2907,False,75.34629044191301
20049,37.423675,-96.239085,2483,False,68.16404082807831
20051,38.882206,-99.330542,28934,False,117.87900404345147
20053,38.725437,-98.268058,6376,False,83.7267729525481
20055,37.977246,-100.863047,38470,False,130.62692069562985
20057,37.753005,-99.995523,34287,False,141.16681165632815
20059,38.603542,-95.260357,25996,False,67.9785343169024
20061,39.040483,-96.838824,36739,False,28.325111047046
20065,39.358244,-99.855627,2415,False,67.58605292628677
20067,37.580299,-101.351338,7352,False,144.39213415418766
20069,37.724149,-100.412286,5653,False,147.15321006184055
20071,38.483553,-101.758084,1284,False,98.54235720529823
20073,37.861919,-96.224613,6016,False,87.37972921804155
20075,37.98058,-101.760582,2518,False,88.36366292152854
20077,37.215327,-98.049879,5485,False,89.4982245360648
20081,37.495004,-100.890211,3780,False,181.74670388158017
20083,38.085859,-99.860131,1723,False,121.39499338584653
20085,39.402317,-95.752834,13232,False,41.19188535217986
20087,39.210953,-95.397523,18368,False,39.540587289904124
20089,39.777617,-98.198892,2932,False,92.9962637643584
20093,37.951539,-101.24168,3983,False,146.05919166727404
20095,37.610273,-98.098011,7470,False,52.43746166329977
20097,37.595999,-99.252339,2460,False,58.268068894560486
20099,37.259841,-95.262384,20184,False,49.694460982898725
20101,38.504038,-100.483419,1574,False,61.515885578489176
20105,39.035019,-98.186201,2939,False,112.94197914399251
20107,38.239619,-94.800976,9591,False,70.6278846430372
20109,39.095504,-100.926327,2762,False,61.23573533357146
20111,38.416221,-96.17907,32179,False,86.56274929444993
20113,38.382645,-97.646719,30223,False,47.34310730050243
20115,38.324754,-97.127529,11823,False,42.2486015019935
20117,39.800328,-96.573926,10038,False,68.16112728929595
20119,37.292243,-100.396872,4055,False,189.38301774018433
20121,38.595195,-94.83105,34191,False,38.026983974909875
20123,39.45426,-98.175033,5796,False,128.5913815328343
20127,38.694354,-96.58085,5386,False,55.43238204269323
20129,37.043232,-101.840026,2701,False,139.91525227960105
20131,39.829395,-95.96626,10273,False,92.96036056395995
20133,37.623786,-95.396134,15904,False,62.840178470147954
20135,38.488254,-99.897744,2687,False,81.91489428635236
20137,39.82351,-99.876765,5459,False,90.23703879718103
20139,38.699173,-95.713137,15766,False,37.326276599705
20141,39.425897,-98.705316,3500,False,132.91679569557775
20143,39.096393,-97.682422,5735,False,117.18789314958988
20145,38.179763,-99.146958,6253,False,75.37836974923037
20147,39.759487,-99.348621,4981,False,113.01869056254445
20149,39.251723,-96.332282,25348,False,34.09969097079771
20153,39.807173,-101.050348,2561,False,67.6051770937051
20157,39.817924,-97.659071,4674,False,116.416308470573
20159,38.320405,-98.199874,9427,False,42.1982851910352
20163,39.321747,-99.314061,4919,False,122.15689155334921
20165,38.527826,-99.281206,2956,False,115.71235915574124
20167,38.904218,-98.830652,6691,False,137.7452788673278
20169,38.814764,-97.605554,54303,False,88.88924241527133
20171,38.481574,-100.913143,5151,False,86.59202989797228
20175,37.051086,-100.918735,21964,False,214.50664304073027
20179,39.368138,-100.463405,2447,False,36.94868295356458
20181,39.350878,-101.726045,5927,False,153.6817857643589
20183,39.770601,-98.805608,3570,False,100.4759248053045
20185,38.005058,-98.733831,4072,False,40.060473921242234
20187,37.565287,-101.757372,2084,False,105.14457890755038
20189,37.187133,-101.322543,5250,False,168.85176654247826
20191,37.303365,-97.406786,22382,False,42.48022934443681
20193,39.384656,-101.050191,7930,False,83.66483548592038
20195,39.003748,-99.881416,2808,False,55.400185526040005
20197,38.989695,-96.178582,6877,False,52.74125012442237
20199,38.885844,-101.761616,1512,False,125.00869331981134
20201,39.779332,-97.048861,5530,False,80.20713955696107
20203,38.494575,-101.349645,2152,False,124.31139188372458
20205,37.511463,-95.739717,8624,False,41.23823818628135
20207,37.876071,-95.735035,3115,False,81.59299273864981
20209,39.106038,-94.712818,169245,False,20.37001755965289
21001,37.107461,-85.27965,18903,False,70.30210215313647
21003,36.750241,-86.210149,20588,False,34.7921480899717
21005,38.02799,-84.925693,23852,False,22.242234994778705
21007,37.043623,-88.976992,7728,False,36.379672711176326
21009,36.995285,-85.932182,44485,False,32.08950501862845
21011,38.138475,-83.7406,12750,False,22.69275377261796
21021,37.637853,-84.796823,30614,False,46.308809556080526
21023,38.701217,-84.072685,8400,False,54.930396813113994
21025,37.518699,-83.377385,13718,False,34.96668719907677
21027,37.769799,-86.408122,20432,False,54.815494872361455
21029,38.023787,-85.651771,82217,False,20.12342879680373
21031,37.217537,-86.677714,12371,False,38.72592461519834
21033,37.125484,-87.878812,12649,False,44.60745736163272
21039,36.855639,-88.946346,4826,False,39.376509785778985
21041,38.669245,-85.140741,10810,False,62.194878445232334
21043,38.314087,-83.034886,26627,False,43.04227403839052
21045,37.301616,-84.925995,15941,False,82.77578872268145
21049,37.986421,-84.182808,36972,False,25.21521362114249
21051,37.168974,-83.750091,20345,False,42.01623415639181
21053,36.715915,-85.13447,9253,False,73.92099244880639
21055,37.33223,-88.095012,8990,False,49.67788934925823
21057,36.782421,-85.389733,5888,False,70.01732198960053
21061,37.192292,-86.253259,12126,False,32.24461590445429
21063,38.122978,-83.108689,7354,False,60.02019946592823
21065,37.707053,-83.991846,14163,False,32.78705503549647
21067,38.020293,-84.49441,322570,False,26.018057348316233
21069,38.388852,-83.709683,15082,False,45.38553386728138
21071,37.558551,-82.7396,35942,False,36.292507187634186
21073,38.195361,-84.867165,51541,False,22.606911364542967
21075,36.538105,-89.037115,6515,False,64.10280895135111
21077,38.764935,-84.841609,8690,False,30.417064193860583
21079,37.650333,-84.575237,16953,False,32.69277061200569
21081,38.689224,-84.602905,24941,False,33.94785371064297
21083,36.742207,-88.650736,36649,False,34.14731906972375
21085,37.471252,-86.30457,26420,False,50.972094881600405
21087,37.265986,-85.538884,11107,False,38.82760848064219
21089,38.55436,-82.809161,35962,False,20.906853684836097
21091,37.868547,-86.805118,9095,False,34.94205308193549
21095,36.866097,-83.2338,26831,False,22.297576519903643
21097,38.414072,-84.314294,18692,False,24.538382085150946
21101,37.817983,-87.564508,44793,False,20.111292939798492
21103,38.4314,-85.180752,15678,False,61.69479268722907
21105,36.664413,-88.956556,4521,False,54.72255752767906
21109,37.400575,-83.992381,12955,False,47.23261152462723
21113,37.886869,-84.585371,52991,False,23.863903164953772
21115,37.830575,-82.817074,22680,False,59.50899982649701
21119,37.328988,-82.942351,14251,False,29.728058234854654
21121,36.902733,-83.921054,30193,False,34.48592817814789
21123,37.542807,-85.723159,14867,False,30.94224376230794
21125,37.091997,-84.087505,62613,False,62.49110526012771
21127,38.081027,-82.677508,16293,False,39.066379158234795
21129,37.590698,-83.702693,7395,False,55.20951274853121
21133,37.146816,-82.807202,21548,False,30.944861322230917
21135,38.564104,-83.350474,13080,False,77.48342380652458
21137,37.473364,-84.670402,24275,False,49.94342940076513
21139,37.133064,-88.351386,8888,False,26.279301094941356
21141,36.859958,-86.862831,27432,False,48.950790666426826
21143,37.065485,-88.079475,8680,False,34.49901401473661
21147,36.713019,-84.447417,16888,False,51.348784345922354
21149,37.51554,-87.221398,9152,False,29.362116150571293
21153,37.733397,-83.057067,11637,False,55.12277257565852
21155,37.570127,-85.28442,19581,False,33.99755319198415
21159,37.835468,-82.516965,11287,False,42.50262952624138
21161,38.616511,-83.789096,17120,False,65.91183522471556
21163,37.934417,-86.134606,30003,False,32.280586736761954
21165,37.945275,-83.595979,6113,False,37.285878072556656
21167,37.785035,-84.84891,22641,False,32.28120371929717
21169,36.990976,-85.64095,10286,False,42.29891037862481
21171,36.707799,-85.723364,11338,False,65.29760091013014
21175,37.914473,-83.268972,13726,False,73.30397163852199
21177,37.238076,-87.146244,30928,False,42.51805168411306
21181,38.324558,-84.022987,7537,False,28.258243291134978
21183,37.464465,-86.864757,23772,False,40.5694124066466
21185,38.372614,-85.459227,67607,False,30.392038080328838
