county_fips,places_access2,places_bphigh,places_chd,places_depression,places_diabetes,places_foodinsecu,places_foodstamp,places_ghlth,places_housinsecu,places_lacktrpt,places_lpa,places_mhlth,places_obesity,places_stroke
46019,10.4,30.2,5.9,22.6,10.0,,,17.8,,,26.1,17.3,35.8,3.1
46021,9.4,28.3,5.4,21.3,9.1,,,15.5,,,22.6,15.7,33.7,2.7
46023,10.9,32.8,6.8,22.2,12.4,,,21.7,,,28.4,18.5,41.0,3.7
46025,10.8,29.1,5.8,21.6,9.9,,,17.3,,,24.9,16.7,34.3,3.0
46027,8.4,30.0,5.9,23.1,10.3,,,16.4,,,24.3,16.3,39.8,3.1
46029,9.1,28.6,5.7,22.5,10.0,,,17.5,,,25.1,16.4,36.2,3.0
46031,14.6,38.0,9.3,24.3,18.3,,,32.2,,,37.1,21.9,44.3,5.5
46033,8.1,28.3,5.2,21.4,8.9,,,14.6,,,21.9,15.6,33.6,2.7
46035,9.6,30.5,5.7,21.5,9.9,,,16.9,,,23.9,16.6,38.6,3.0
46037,9.6,30.0,6.1,21.9,10.5,,,17.9,,,24.1,17.3,35.2,3.2
46039,8.8,28.0,5.4,21.7,9.1,,,15.3,,,22.1,16.2,33.4,2.8
46041,13.8,38.4,8.5,22.0,18.0,,,30.1,,,36.9,20.9,43.9,5.2
46043,9.9,30.3,5.9,22.5,10.1,,,17.4,,,23.9,16.9,35.9,3.1
46045,8.2,28.6,5.5,21.7,9.1,,,15.2,,,20.9,16.1,33.7,2.8
46047,10.0,31.9,6.4,22.5,10.9,,,18.9,,,27.2,17.4,37.6,3.4
46049,9.7,30.9,6.5,23.2,10.8,,,18.8,,,25.4,17.7,36.8,3.4
46051,10.2,28.6,5.5,21.2,9.4,,,16.1,,,24.1,15.9,37.5,2.9
46053,9.6,30.0,5.9,22.3,10.2,,,17.9,,,24.2,17.4,36.6,3.1
46055,8.9,29.3,5.9,22.2,9.8,,,16.6,,,24.3,17.1,34.4,3.1
46057,9.5,27.9,5.4,20.6,9.0,,,15.3,,,22.7,15.8,35.1,2.8
46059,7.6,27.9,5.2,21.5,8.8,,,14.1,,,20.5,15.7,34.4,2.7
46061,8.9,29.7,5.9,22.6,9.9,,,16.7,,,23.5,16.9,35.8,3.1
46063,7.9,27.6,5.0,21.2,8.5,,,13.8,,,19.8,15.4,35.1,2.6
46065,7.6,27.7,5.0,21.3,9.0,,,14.2,,,20.9,15.5,33.9,2.6
46067,8.5,28.6,5.4,21.9,9.3,,,15.5,,,22.0,16.2,34.6,2.8
46069,9.5,29.8,6.0,22.4,10.2,,,17.8,,,24.0,17.4,35.8,3.1
46071,14.4,37.9,9.0,22.9,17.1,,,30.6,,,34.6,21.6,41.8,5.4
46073,9.6,28.8,5.4,21.1,9.4,,,15.9,,,23.0,16.1,35.9,2.8
46075,8.8,30.7,5.9,22.1,10.1,,,17.0,,,24.3,17.0,35.5,3.1
46077,9.0,28.3,5.4,21.8,9.1,,,15.5,,,22.5,16.3,35.8,2.8
46079,8.3,29.2,5.3,20.8,9.1,,,14.6,,,21.1,15.3,33.2,2.7
46081,8.6,27.1,5.5,21.8,8.8,,,15.1,,,22.1,15.6,33.1,2.9
46083,6.8,27.3,4.6,20.0,8.1,,,12.0,,,17.3,14.0,34.8,2.4
46085,11.3,33.8,7.1,21.8,13.2,,,23.0,,,28.9,18.5,40.7,3.9
46087,8.4,27.7,5.2,21.7,8.8,,,14.5,,,21.5,15.6,35.9,2.7
46089,11.1,30.1,6.0,22.1,10.1,,,18.6,,,25.6,17.2,36.0,3.2
46091,9.9,28.6,5.4,20.5,9.5,,,15.7,,,22.8,16.0,35.7,2.8
46093,8.6,29.2,5.4,23.0,8.6,,,15.1,,,21.1,16.3,30.9,2.8
46095,15.1,38.8,9.5,23.6,18.3,,,31.6,,,37.5,21.9,46.2,5.6
46097,9.5,29.6,5.7,21.9,9.7,,,16.7,,,24.2,16.9,36.2,3.0
46099,8.9,30.5,5.2,22.3,10.0,,,15.6,,,23.2,16.0,37.1,2.7
46101,8.6,28.3,5.3,20.5,9.6,,,15.5,,,22.2,15.7,33.6,2.8
46102,18.9,42.5,11.4,23.5,23.8,,,41.1,,,41.7,24.5,47.7,7.4
46103,8.8,29.9,5.5,21.9,9.9,,,16.1,,,22.3,16.0,33.7,2.9
46105,9.1,29.1,5.9,22.6,10.0,,,17.2,,,23.6,17.2,36.1,3.1
46107,7.9,28.3,5.2,21.6,9.0,,,14.7,,,21.6,16.2,35.3,2.7
46109,10.9,33.0,6.8,21.9,12.8,,,21.9,,,29.8,18.8,43.5,3.8
46111,9.9,29.1,5.6,21.7,9.6,,,16.6,,,23.6,16.6,36.0,2.9
46115,9.1,29.1,5.5,22.3,9.5,,,16.1,,,23.2,16.5,36.2,2.9
46117,7.5,27.2,4.9,21.5,8.5,,,13.7,,,20.0,15.7,35.2,2.6
46119,8.3,28.9,5.2,20.8,8.9,,,14.4,,,21.2,15.8,35.0,2.7
46121,17.6,41.7,10.9,23.4,22.9,,,39.1,,,42.3,23.7,50.2,7.0
46123,10.8,32.1,6.6,22.4,11.6,,,20.7,,,27.0,18.2,37.8,3.6
46125,8.9,28.7,5.5,21.7,9.3,,,15.5,,,22.6,16.2,33.9,2.8
46127,7.9,27.2,5.0,20.9,8.6,,,13.7,,,19.9,15.0,31.0,2.5
46129,8.7,29.5,5.8,21.5,10.2,,,17.1,,,23.1,16.6,34.7,3.1
46135,9.3,29.5,5.3,21.3,9.4,,,15.3,,,23.0,15.8,38.8,2.8
46137,14.2,39.0,9.0,23.1,18.1,,,31.5,,,37.9,21.6,47.6,5.4
47001,11.4,36.5,6.1,31.4,11.5,,,21.6,,,25.9,21.4,41.9,3.2
47003,15.5,37.1,6.3,29.9,12.3,,,24.0,,,29.1,20.9,44.4,3.4
47005,13.9,37.7,6.9,31.6,12.6,,,25.8,,,31.1,23.1,40.5,3.7
47007,16.5,39.3,7.7,30.3,13.8,,,28.8,,,32.6,22.9,41.3,4.1
47009,10.8,34.7,5.6,30.8,10.6,,,19.7,,,24.2,20.2,36.1,2.9
47011,12.4,37.0,6.1,29.5,11.5,,,21.3,,,25.0,20.7,41.5,3.2
47013,13.8,37.5,7.1,32.5,12.6,,,25.8,,,30.4,23.4,42.2,3.7
47015,13.2,36.3,6.5,31.5,11.9,,,23.8,,,28.0,22.0,42.5,3.4
47017,12.6,37.0,6.5,31.1,12.4,,,23.7,,,28.8,21.8,43.1,3.5
47019,12.6,38.1,6.8,33.3,12.5,,,24.6,,,29.4,22.3,38.0,3.5
47021,11.2,34.2,5.6,29.4,10.5,,,19.5,,,23.6,20.0,38.7,2.9
47023,12.7,37.5,6.5,31.4,12.5,,,23.6,,,28.1,22.0,40.0,3.5
47025,13.0,37.7,6.7,32.2,12.3,,,24.4,,,28.9,22.3,42.3,3.5
47027,14.5,38.3,7.3,32.8,13.0,,,26.7,,,31.2,23.2,39.9,3.8
47029,15.0,38.2,7.3,32.9,13.2,,,27.1,,,31.1,23.5,39.8,3.9
47031,13.0,37.2,6.4,30.8,11.7,,,23.2,,,27.1,21.3,39.4,3.3
47033,14.8,37.7,6.3,29.1,12.8,,,24.3,,,29.4,21.4,42.2,3.5
47035,12.5,37.3,6.6,32.4,11.7,,,23.5,,,26.3,22.0,39.8,3.4
47037,11.6,34.4,5.3,27.6,11.7,,,20.9,,,25.1,18.8,32.5,3.1
47039,14.9,38.6,7.4,32.5,13.5,,,27.2,,,31.1,23.1,42.8,3.9
47041,15.2,38.2,7.0,31.2,13.0,,,26.2,,,30.7,22.3,39.9,3.7
47043,11.6,33.8,5.7,30.2,10.8,,,21.0,,,26.0,20.7,37.1,3.0
47045,12.9,38.4,6.5,31.8,12.6,,,24.3,,,29.3,22.0,39.4,3.6
47047,11.1,37.4,5.7,27.5,12.0,,,20.6,,,24.8,19.8,38.7,3.2
47049,13.9,37.6,7.1,32.4,12.8,,,26.8,,,30.2,23.2,44.5,3.7
47051,11.5,36.1,6.1,31.4,11.5,,,21.6,,,27.7,21.0,35.8,3.2
47053,12.7,37.2,6.3,29.5,12.5,,,23.7,,,28.5,21.4,39.4,3.5
47055,12.6,36.9,6.3,30.8,12.2,,,23.3,,,27.0,21.7,39.9,3.4
47057,13.6,36.3,6.7,31.6,12.1,,,24.5,,,28.8,22.2,40.7,3.5
47059,13.1,35.9,6.6,31.0,12.1,,,23.9,,,29.3,21.9,40.6,3.4
47061,14.8,38.3,7.3,32.9,13.1,,,27.0,,,31.0,23.4,40.4,3.9
47063,15.6,37.1,6.7,31.0,12.9,,,25.4,,,30.0,21.8,40.3,3.6
47065,10.9,34.6,5.5,27.4,11.0,,,19.4,,,21.5,18.9,34.5,3.0
47067,17.0,42.1,8.9,35.1,15.6,,,33.2,,,36.5,25.7,42.6,4.8
47069,15.1,42.5,7.0,26.3,15.1,,,27.9,,,33.0,21.7,43.8,4.2
47071,14.0,37.6,7.0,32.4,12.8,,,26.5,,,30.7,23.2,38.0,3.7
47073,12.8,37.0,6.8,32.4,12.4,,,24.2,,,29.5,22.3,40.7,3.5
47075,16.2,44.8,7.0,28.2,16.5,,,30.3,,,36.7,22.9,46.6,4.6
47077,13.2,37.7,6.6,30.3,12.6,,,24.8,,,29.5,22.0,38.6,3.6
47079,13.2,36.9,6.8,32.6,12.6,,,24.7,,,29.9,22.3,38.1,3.6
47081,13.2,37.1,6.5,30.6,11.8,,,23.7,,,28.4,21.7,38.1,3.4
47083,12.8,36.3,6.3,31.7,11.7,,,23.1,,,28.3,21.9,39.2,3.3
47085,12.7,36.4,6.5,31.6,11.9,,,23.4,,,27.8,22.1,40.8,3.4
47087,14.4,37.0,7.2,32.6,12.8,,,26.2,,,30.6,22.7,39.0,3.7
47089,11.9,34.8,6.0,31.7,10.8,,,21.3,,,25.4,21.3,37.2,3.1
47091,15.1,38.9,7.3,31.8,13.4,,,27.2,,,31.3,22.7,39.7,3.8
47093,10.2,34.9,5.6,31.0,11.1,,,19.0,,,23.1,19.5,34.1,2.9
47095,20.4,46.8,9.0,29.3,17.8,,,35.8,,,39.0,23.8,47.3,5.2
47097,15.7,42.2,7.1,28.5,15.1,,,29.3,,,33.5,22.7,47.2,4.3
47099,13.3,37.4,6.8,33.2,12.4,,,25.0,,,29.1,22.6,41.3,3.6
47101,13.2,36.0,6.5,31.9,11.9,,,23.9,,,28.0,22.5,39.1,3.4
47103,12.5,36.0,6.1,29.8,11.7,,,22.5,,,27.0,21.1,40.3,3.2
47105,12.6,35.1,5.8,29.0,10.8,,,20.7,,,24.6,19.7,36.6,2.9
47107,13.0,37.5,6.4,30.7,12.4,,,23.1,,,28.4,21.9,46.8,3.3
47109,13.6,38.3,6.8,31.8,12.9,,,25.3,,,29.4,22.8,39.3,3.7
47111,15.0,36.1,6.8,31.4,12.7,,,26.1,,,30.9,22.8,42.6,3.6
47113,12.3,40.2,6.3,27.7,14.1,,,24.7,,,29.5,20.5,44.3,3.7
47115,13.8,37.3,6.9,32.1,12.6,,,25.2,,,29.1,22.3,40.2,3.6
47117,12.4,36.2,6.0,30.9,11.7,,,21.7,,,26.3,21.0,39.5,3.2
47119,11.2,35.4,5.5,28.6,10.8,,,19.2,,,23.8,19.9,34.8,3.0
47121,13.9,37.9,6.9,32.0,12.2,,,25.0,,,29.0,22.6,40.4,3.6
47123,13.7,37.9,6.8,32.6,12.2,,,24.8,,,29.7,22.6,38.8,3.5
47125,11.4,36.3,5.5,27.8,11.8,,,19.7,,,24.5,19.3,38.5,3.1
47127,11.7,35.7,6.2,30.6,11.3,,,21.7,,,26.5,21.0,38.4,3.2
47129,13.9,37.9,6.9,30.9,12.4,,,24.9,,,29.1,22.1,43.0,3.6
47131,14.1,37.7,6.7,31.7,13.0,,,25.9,,,30.4,22.3,40.2,3.6
47133,14.1,37.5,7.0,32.0,12.4,,,26.1,,,28.9,22.8,40.6,3.7
47135,14.9,38.1,7.2,31.9,13.0,,,27.0,,,31.5,23.1,39.8,3.8
47137,14.8,38.2,7.6,33.0,13.3,,,27.5,,,31.6,23.4,41.9,3.9
47139,12.5,37.0,6.5,32.1,11.7,,,23.1,,,28.4,22.1,43.0,3.3
47141,12.5,35.9,6.3,29.2,11.7,,,22.0,,,25.5,20.8,38.8,3.3
47143,14.4,37.9,6.9,31.5,12.8,,,25.5,,,29.8,22.2,42.4,3.6
47145,11.7,35.7,6.2,31.7,11.1,,,22.1,,,27.3,21.0,36.8,3.2
47147,12.8,35.0,5.8,28.8,11.1,,,20.9,,,26.5,20.3,36.4,3.0
47149,11.4,34.9,5.3,26.4,11.1,,,18.5,,,23.3,19.2,38.1,2.9
47151,15.5,39.8,7.9,33.7,14.0,,,29.4,,,34.0,24.4,43.1,4.2
47153,14.9,38.0,7.3,33.0,13.1,,,26.6,,,30.5,22.7,39.2,3.8
47155,13.2,34.7,6.2,30.7,11.5,,,22.3,,,25.6,21.4,38.1,3.2
47157,12.4,41.0,5.9,25.2,14.6,,,23.0,,,27.1,19.7,39.6,3.8
47159,12.2,34.6,6.2,31.0,11.2,,,21.9,,,26.5,21.4,38.5,3.2
47161,11.6,35.1,6.0,30.6,11.0,,,21.3,,,25.8,21.1,37.7,3.1
47163,11.7,35.5,6.2,32.3,11.9,,,22.7,,,27.2,21.3,37.7,3.2
47165,10.7,33.4,5.4,30.1,10.5,,,18.8,,,22.7,19.4,40.2,2.8
47167,11.9,38.6,6.1,29.4,12.3,,,22.6,,,27.1,20.9,43.6,3.4
47169,14.0,37.3,6.4,28.6,12.3,,,23.5,,,28.5,20.9,39.3,3.5
47171,14.0,37.7,7.0,31.7,12.6,,,24.9,,,29.7,22.1,39.1,3.6
47173,13.3,35.6,6.5,31.3,11.7,,,23.5,,,27.9,22.1,39.7,3.4
47175,13.2,36.8,6.7,31.7,11.8,,,23.9,,,28.6,22.4,38.7,3.4
47177,15.5,37.6,6.7,30.7,13.1,,,25.5,,,30.6,22.0,42.0,3.6
47179,11.3,33.8,6.1,31.8,11.2,,,21.0,,,24.7,20.6,36.3,3.1
47181,14.6,37.8,7.1,29.9,12.8,,,26.1,,,29.9,22.1,40.2,3.7
47183,13.0,36.8,6.7,30.8,12.8,,,24.3,,,28.8,22.1,41.1,3.6
47185,13.7,37.2,6.8,32.9,12.4,,,25.3,,,30.2,22.6,39.4,3.6
47187,7.4,31.1,4.4,25.6,8.5,,,13.4,,,17.3,16.0,28.7,2.2
47189,9.9,32.4,5.1,27.6,9.8,,,17.3,,,21.1,18.6,30.7,2.7
48001,19.2,37.0,6.4,22.1,13.0,,,24.6,,,30.1,18.8,39.5,3.7
48003,26.1,32.6,5.9,21.8,12.9,,,25.6,,,31.5,17.9,36.6,3.2
48005,19.4,37.9,6.6,24.9,13.0,,,27.5,,,32.5,20.6,41.0,3.6
48007,17.6,33.5,5.8,24.3,11.4,,,22.0,,,27.6,18.3,36.4,3.1
48009,13.1,31.7,5.5,25.3,9.9,,,19.1,,,24.7,19.0,34.7,2.9
48011,12.0,30.4,5.1,24.8,9.4,,,17.2,,,22.8,18.4,33.3,2.7
48013,28.0,34.6,5.9,21.0,14.0,,,26.2,,,34.5,17.6,42.2,3.2
48015,18.2,33.4,5.8,23.2,11.8,,,22.4,,,28.6,18.4,37.5,3.2
48017,30.6,33.4,6.3,21.6,14.3,,,28.5,,,36.0,18.2,39.5,3.4
48019,15.8,31.9,5.7,24.9,10.8,,,20.0,,,26.8,18.4,35.4,3.0
48021,22.3,33.1,5.7,22.2,12.0,,,23.2,,,30.8,17.6,40.1,3.2
48023,15.9,34.2,6.3,25.7,11.6,,,23.1,,,28.6,19.8,36.5,3.4
48025,27.4,35.6,6.3,19.3,14.6,,,27.1,,,33.5,17.2,39.5,3.4
48027,16.1,34.1,5.6,24.4,13.0,,,22.5,,,29.8,18.6,43.5,3.3
48029,21.9,33.5,5.4,22.0,13.8,,,22.8,,,30.7,16.7,34.2,3.0
48031,13.4,29.5,4.9,23.3,9.2,,,16.7,,,22.0,17.0,34.3,2.6
48033,12.5,30.1,5.1,24.4,9.3,,,17.3,,,22.5,17.8,33.0,2.7
48035,16.0,31.6,5.6,24.8,10.5,,,20.4,,,26.0,18.9,36.1,3.0
48037,14.4,35.5,5.9,24.2,12.1,,,22.4,,,28.2,19.6,36.9,3.5
48039,16.5,33.5,4.9,19.9,11.3,,,19.5,,,25.4,16.3,35.8,2.8
48041,16.1,33.9,5.9,23.0,12.5,,,21.9,,,26.9,17.9,32.8,3.3
48043,16.6,29.9,4.9,21.1,10.5,,,18.1,,,23.8,15.6,33.6,2.5
48045,21.7,35.1,6.7,24.6,13.3,,,26.5,,,31.9,19.9,39.8,3.7
48047,38.0,36.1,7.1,19.7,18.2,,,35.6,,,42.0,18.1,43.2,3.9
48049,17.5,32.8,6.0,24.6,11.4,,,22.5,,,28.7,19.2,35.2,3.2
48051,16.9,33.1,5.5,23.2,11.0,,,20.8,,,27.1,18.3,35.8,3.1
48053,15.8,31.2,5.4,23.6,10.3,,,19.5,,,25.0,18.0,35.4,2.9
48055,26.4,33.1,5.9,21.6,13.5,,,26.1,,,33.0,17.9,42.4,3.3
48057,23.1,31.8,5.6,20.9,12.2,,,23.0,,,30.0,17.3,35.1,3.0
48059,13.3,32.0,5.6,25.3,10.2,,,19.4,,,24.8,19.2,36.0,3.0
48061,36.3,32.9,6.5,19.1,17.5,,,30.9,,,36.8,16.8,41.0,3.6
48063,20.5,36.5,6.6,24.3,13.7,,,26.7,,,32.7,20.1,40.2,3.9
48065,12.0,30.3,5.1,24.5,9.3,,,17.1,,,22.6,18.2,33.8,2.7
48067,14.3,35.5,6.2,25.8,12.0,,,23.2,,,28.6,20.8,39.3,3.6
48069,28.4,33.0,6.0,20.7,13.7,,,26.6,,,33.5,17.4,38.9,3.2
48071,16.0,31.9,5.3,23.3,10.7,,,19.6,,,25.1,18.0,34.6,2.9
48073,19.7,34.8,6.3,24.3,12.6,,,25.1,,,30.7,19.6,35.9,3.6
48075,20.8,34.0,5.9,22.2,12.0,,,23.5,,,29.8,18.4,37.3,3.3
48077,12.2,31.5,5.5,25.4,9.8,,,18.6,,,24.2,19.1,34.8,2.9
48079,33.1,37.3,7.8,23.3,17.1,,,34.7,,,41.0,20.3,42.8,4.4
48081,17.9,33.3,6.2,25.1,11.8,,,23.1,,,29.1,19.6,37.0,3.3
48083,15.8,33.1,6.0,25.2,11.3,,,21.7,,,27.5,19.5,37.2,3.2
48085,10.3,29.7,4.3,20.0,9.1,,,14.6,,,19.9,14.7,31.6,2.3
48087,21.2,34.5,6.5,24.2,12.7,,,25.6,,,30.8,19.4,39.1,3.6
48089,18.8,33.0,5.5,22.4,11.6,,,21.8,,,28.1,18.1,36.7,3.1
48091,13.6,29.7,4.7,21.1,9.2,,,16.1,,,20.8,15.7,34.5,2.4
48093,19.3,32.6,5.9,23.9,11.4,,,22.5,,,28.5,18.7,37.1,3.1
48095,24.0,35.2,6.3,20.3,12.7,,,25.0,,,31.0,17.7,37.7,3.4
48097,16.0,32.5,5.7,24.6,10.8,,,20.8,,,26.5,18.8,36.2,3.1
48099,15.5,32.9,5.5,23.5,11.5,,,21.1,,,27.8,18.9,38.0,3.2
48101,21.5,36.0,6.8,24.3,13.9,,,27.5,,,32.8,20.0,40.5,3.9
48103,31.0,33.4,6.1,20.4,14.5,,,28.3,,,35.9,17.8,40.0,3.4
48105,29.6,32.1,5.9,21.2,13.4,,,27.2,,,33.8,18.0,37.6,3.2
48107,28.3,34.9,6.6,22.4,14.6,,,29.0,,,35.7,19.0,41.0,3.7
48109,32.0,35.4,6.7,21.0,16.2,,,32.0,,,38.9,18.6,40.8,3.7
48111,27.5,35.2,6.7,22.2,14.6,,,28.7,,,35.8,18.9,39.7,3.7
48113,20.6,33.5,5.4,19.1,12.5,,,22.6,,,30.8,16.9,35.7,3.3
48115,29.8,36.1,6.9,21.1,15.3,,,30.4,,,36.8,18.6,40.0,3.8
48117,35.1,35.0,6.8,20.9,16.0,,,32.3,,,39.9,18.5,41.3,3.8
48119,14.0,33.2,5.8,25.7,10.9,,,21.1,,,26.7,19.9,37.0,3.2
48121,11.4,29.3,4.4,20.7,9.6,,,15.6,,,21.2,15.8,33.2,2.4
48123,22.3,34.5,6.2,22.5,13.1,,,25.3,,,31.3,18.7,37.5,3.5
48125,20.3,33.6,6.1,23.7,12.2,,,23.9,,,29.8,19.0,38.1,3.3
48127,41.6,39.9,8.5,21.5,21.5,,,41.9,,,48.9,20.0,47.7,4.8
48129,15.4,32.8,5.8,25.3,10.9,,,21.5,,,27.1,19.8,35.9,3.2
48131,35.9,35.6,6.8,20.0,17.0,,,33.1,,,40.2,18.2,42.2,3.7
48133,16.7,33.1,6.1,25.4,11.4,,,22.7,,,28.3,19.7,36.2,3.3
48135,27.8,32.2,5.9,20.8,13.6,,,26.5,,,32.5,17.5,40.1,3.3
48137,27.3,33.9,6.5,21.9,13.7,,,27.5,,,33.7,18.3,38.9,3.5
48139,16.0,32.9,5.1,22.7,10.9,,,19.8,,,25.7,17.5,36.9,2.9
48141,29.1,33.0,5.6,19.9,15.3,,,27.0,,,33.6,17.4,34.4,3.1
48143,15.4,31.9,5.7,24.7,11.0,,,20.8,,,26.1,18.9,35.8,3.1
48145,20.0,36.8,6.5,23.9,13.8,,,26.5,,,32.6,20.3,40.3,3.9
48147,15.9,33.7,6.1,25.1,11.4,,,22.1,,,28.0,19.4,39.1,3.3
48149,15.4,30.6,5.1,23.1,10.1,,,18.8,,,24.3,17.8,34.4,2.8
48151,16.7,32.0,5.4,23.4,10.8,,,20.2,,,26.5,18.3,36.1,2.9
48153,28.8,34.1,6.5,21.8,14.4,,,28.6,,,35.2,18.5,39.7,3.6
48155,19.8,36.2,7.0,26.1,13.6,,,27.4,,,32.6,21.3,41.0,3.9
48157,13.0,30.3,4.4,17.6,11.1,,,16.6,,,24.0,14.6,29.4,2.6
48159,13.4,31.4,5.3,24.4,9.9,,,18.5,,,23.8,18.3,35.5,2.8
48161,16.9,35.2,6.0,23.8,11.9,,,22.5,,,28.4,19.4,38.2,3.4
48163,36.5,35.0,6.6,19.1,16.5,,,32.7,,,39.5,17.5,41.5,3.6
48165,25.8,32.2,6.0,23.4,12.3,,,26.5,,,32.5,19.6,36.5,3.3
48167,15.5,32.7,5.1,22.2,10.8,,,18.9,,,24.8,17.3,33.8,2.9
48169,31.0,35.0,6.7,20.8,14.5,,,29.5,,,35.9,18.3,39.9,3.7
48171,15.1,29.9,5.0,23.2,9.5,,,17.8,,,23.1,17.1,33.7,2.6
48173,15.8,30.0,4.9,21.3,9.9,,,17.4,,,22.7,15.8,33.6,2.5
48175,19.3,32.2,5.7,23.3,11.6,,,22.5,,,28.1,18.5,37.1,3.1
48177,26.9,34.5,6.3,22.5,13.7,,,27.7,,,34.7,19.0,39.8,3.5
48179,20.5,34.7,6.3,23.6,12.4,,,24.3,,,30.8,19.1,38.5,3.4
48181,14.3,32.1,5.5,25.0,10.6,,,19.8,,,26.4,18.9,33.9,3.0
48183,16.7,35.3,5.9,24.2,12.3,,,23.1,,,28.7,19.5,37.2,3.5
48185,19.2,34.5,6.1,23.3,12.3,,,23.6,,,29.0,18.9,37.1,3.4
48187,17.5,31.7,5.0,22.5,11.6,,,19.8,,,25.4,16.9,34.4,2.8
48189,29.3,35.5,6.6,21.4,15.0,,,29.6,,,36.1,18.5,39.5,3.7
48191,23.0,35.1,6.5,23.6,13.6,,,26.4,,,32.5,19.3,40.0,3.6
48193,15.6,33.1,5.9,25.2,11.0,,,21.5,,,27.4,19.3,36.6,3.2
48195,24.0,32.2,5.9,22.5,12.3,,,24.6,,,30.5,17.8,37.4,3.2
48197,18.4,33.6,6.1,24.7,11.9,,,23.4,,,29.3,19.8,38.0,3.4
48199,13.1,32.5,5.6,25.7,10.4,,,20.0,,,25.7,19.8,33.7,3.1
48201,21.5,32.9,5.5,19.5,13.2,,,21.8,,,26.9,16.4,37.1,3.3
48203,15.1,35.0,5.9,24.3,11.9,,,22.4,,,28.7,19.6,39.2,3.5
48205,19.0,32.2,5.5,21.1,10.8,,,20.3,,,25.9,16.9,34.3,2.9
48207,20.8,34.1,6.3,23.8,12.3,,,24.7,,,30.6,19.1,36.9,3.4
48209,16.7,30.5,5.1,21.5,10.8,,,18.9,,,23.9,16.5,35.3,2.7
48211,17.3,29.3,4.8,22.5,9.7,,,18.3,,,24.3,17.1,33.2,2.6
48213,15.7,34.0,6.0,25.7,11.3,,,22.4,,,28.3,19.9,35.6,3.3
48215,37.5,34.1,6.6,20.0,17.7,,,34.1,,,38.0,18.0,45.0,3.7
48217,17.4,33.3,5.9,24.5,11.5,,,22.4,,,29.0,19.3,37.0,3.2
48219,23.8,32.9,5.9,22.4,12.9,,,24.9,,,31.6,18.3,36.4,3.3
48221,12.5,30.0,5.0,24.4,9.2,,,16.8,,,22.7,17.7,33.4,2.6
48223,16.8,33.0,5.8,25.0,11.2,,,22.1,,,28.4,19.5,37.7,3.2
48225,18.8,37.2,6.6,23.8,13.5,,,26.1,,,31.7,20.0,38.2,3.9
48227,23.9,33.8,6.1,22.0,13.1,,,25.0,,,31.9,18.2,38.2,3.3
48229,36.9,37.7,7.8,19.8,17.4,,,34.8,,,40.1,18.4,41.1,4.2
48231,16.7,33.5,5.8,23.6,11.2,,,22.1,,,27.7,19.0,36.9,3.2
48233,17.3,32.0,5.7,24.2,11.0,,,21.3,,,27.2,19.0,35.2,3.1
48235,15.5,31.0,5.2,23.9,10.3,,,19.1,,,24.8,18.0,35.0,2.8
48237,18.6,34.4,6.4,24.5,11.8,,,23.9,,,29.5,19.7,37.9,3.5
48239,20.4,33.3,5.9,23.5,12.1,,,23.7,,,30.2,19.0,38.1,3.3
48241,15.9,36.8,6.6,25.9,12.9,,,25.3,,,31.6,21.4,41.2,3.9
48243,19.8,33.9,6.4,24.3,13.1,,,24.5,,,30.0,18.7,38.0,3.4
48245,19.3,37.4,6.2,21.5,14.2,,,25.8,,,31.3,19.2,41.2,3.9
48247,41.3,38.1,8.0,20.5,20.2,,,39.6,,,46.6,18.9,45.7,4.4
48249,33.5,34.6,6.5,20.5,16.2,,,31.7,,,39.4,17.9,40.8,3.6
48251,16.7,32.1,5.4,23.4,11.0,,,20.7,,,26.7,18.4,33.1,3.0
48253,22.1,35.9,6.5,21.3,12.9,,,25.2,,,30.7,18.5,38.8,3.6
48255,27.8,35.9,6.5,20.3,14.4,,,28.2,,,34.5,17.9,39.3,3.6
48257,16.8,33.3,5.4,21.9,11.5,,,21.6,,,27.6,18.0,37.6,3.1
48259,12.5,29.0,4.5,21.5,8.8,,,15.1,,,19.9,15.8,34.1,2.4
48261,36.5,32.6,6.4,20.5,14.9,,,31.8,,,38.0,18.3,37.9,3.4
48263,13.4,29.4,4.7,24.0,9.3,,,17.1,,,22.4,17.6,33.1,2.6
48265,16.9,31.2,5.5,23.3,10.8,,,20.2,,,25.7,17.9,35.3,2.9
48267,18.2,33.3,6.1,24.8,11.7,,,23.2,,,28.7,19.2,37.5,3.3
48269,17.0,35.0,6.7,25.5,12.2,,,24.1,,,29.1,20.2,37.8,3.5
48271,25.9,33.5,6.1,20.3,13.2,,,24.4,,,30.5,16.8,38.4,3.2
48273,28.2,34.1,6.3,20.7,15.4,,,28.2,,,35.4,17.4,40.0,3.4
48275,20.3,34.1,6.0,23.9,12.5,,,24.2,,,30.6,19.2,38.0,3.4
48277,14.7,35.2,6.1,25.6,11.9,,,23.0,,,28.8,20.4,38.7,3.5
48279,28.3,34.1,6.3,22.1,14.3,,,28.3,,,34.9,18.6,40.4,3.5
48281,15.6,32.2,5.6,24.9,11.0,,,20.4,,,26.1,19.0,34.8,3.0
48283,39.0,35.4,6.9,19.7,16.6,,,34.1,,,40.9,18.1,40.9,3.9
